""	"gene_id"	"gene_name"
"91242"	"ENSMUSG00000072946"	"Ptgr2"
"91251"	"ENSMUSG00000042472"	"Zfp410"
"91269"	"ENSMUSG00000021234"	"Fam161b"
"91273"	"ENSMUSG00000021235"	"Coq6"
"91284"	"ENSMUSG00000021236"	"Entpd5"
"91292"	"ENSMUSG00000057265"	"Bbof1"
"91296"	"ENSMUSG00000098134"	"Rnf113a2"
"91297"	"ENSMUSG00000021238"	"Aldh6a1"
"91302"	"ENSMUSG00000085793"	"Lin52"
"91306"	"ENSMUSG00000021239"	"Vsx2"
"91308"	"ENSMUSG00000021240"	"Abcd4"
"91318"	"ENSMUSG00000071235"	"Vrtn"
"91323"	"ENSMUSG00000071234"	"Syndig1l"
"91327"	"ENSMUSG00000113317"	"Gm48573"
"91328"	"ENSMUSG00000021242"	"Npc2"
"91331"	"ENSMUSG00000021241"	"Isca2"
"91340"	"ENSMUSG00000002020"	"Ltbp2"
"91347"	"ENSMUSG00000092130"	"D030025P21Rik"
"91349"	"ENSMUSG00000113079"	"Gm48709"
"91350"	"ENSMUSG00000092006"	"Gm17139"
"91351"	"ENSMUSG00000042350"	"Arel1"
"91359"	"ENSMUSG00000021243"	"Fcf1"
"91362"	"ENSMUSG00000021244"	"Ylpm1"
"91370"	"ENSMUSG00000093629"	"Prox2os"
"91371"	"ENSMUSG00000042320"	"Prox2"
"91375"	"ENSMUSG00000004789"	"Dlst"
"91388"	"ENSMUSG00000019235"	"Rps6kl1"
"91392"	"ENSMUSG00000004791"	"Pgf"
"91396"	"ENSMUSG00000004788"	"Eif2b2"
"91403"	"ENSMUSG00000021245"	"Mlh3"
"91408"	"ENSMUSG00000008822"	"Acyp1"
"91412"	"ENSMUSG00000045064"	"Zc2hc1c"
"91413"	"ENSMUSG00000034290"	"Nek9"
"91414"	"ENSMUSG00000021248"	"Tmed10"
"91418"	"ENSMUSG00000113488"	"Gm47819"
"91419"	"ENSMUSG00000113940"	"Gm40477"
"91421"	"ENSMUSG00000021250"	"Fos"
"91425"	"ENSMUSG00000114163"	"Gm32296"
"91426"	"ENSMUSG00000034271"	"Jdp2"
"91430"	"ENSMUSG00000034266"	"Batf"
"91432"	"ENSMUSG00000034258"	"Flvcr2"
"91434"	"ENSMUSG00000021252"	"Erg28"
"91439"	"ENSMUSG00000012609"	"Ttll5"
"91459"	"ENSMUSG00000097902"	"Gm26531"
"91460"	"ENSMUSG00000021253"	"Tgfb3"
"91461"	"ENSMUSG00000007867"	"Ift43"
"91468"	"ENSMUSG00000097543"	"Gm805"
"91469"	"ENSMUSG00000021254"	"Gpatch2l"
"91474"	"ENSMUSG00000097488"	"4732487G21Rik"
"91475"	"ENSMUSG00000021255"	"Esrrb"
"91481"	"ENSMUSG00000021256"	"Vash1"
"91482"	"ENSMUSG00000021257"	"Angel1"
"91488"	"ENSMUSG00000059114"	"Lrrc74a"
"91492"	"ENSMUSG00000034168"	"Irf2bpl"
"91493"	"ENSMUSG00000097208"	"Gm26698"
"91494"	"ENSMUSG00000034157"	"Cipc"
"91505"	"ENSMUSG00000048483"	"Zdhhc22"
"91508"	"ENSMUSG00000034145"	"Tmem63c"
"91513"	"ENSMUSG00000021032"	"Ngb"
"91516"	"ENSMUSG00000034126"	"Pomt2"
"91520"	"ENSMUSG00000021033"	"Gstz1"
"91525"	"ENSMUSG00000113918"	"Gm6566"
"91526"	"ENSMUSG00000034111"	"Tmed8"
"91527"	"ENSMUSG00000090812"	"Samd15"
"91531"	"ENSMUSG00000072919"	"Noxred1"
"91534"	"ENSMUSG00000021038"	"Vipas39"
"91540"	"ENSMUSG00000021037"	"Ahsa1"
"91545"	"ENSMUSG00000050671"	"Ism2"
"91548"	"ENSMUSG00000021036"	"Sptlc2"
"91553"	"ENSMUSG00000097667"	"Gm26764"
"91554"	"ENSMUSG00000079036"	"Alkbh1"
"91566"	"ENSMUSG00000100306"	"Gm29362"
"91567"	"ENSMUSG00000021040"	"Slirp"
"91571"	"ENSMUSG00000021039"	"Snw1"
"91574"	"ENSMUSG00000113805"	"Gm5788"
"91575"	"ENSMUSG00000079034"	"Gm8300"
"91576"	"ENSMUSG00000096576"	"Oog1"
"91579"	"ENSMUSG00000092019"	"Gm4027"
"91580"	"ENSMUSG00000113489"	"Gm16381"
"91581"	"ENSMUSG00000095724"	"Gm21319"
"91582"	"ENSMUSG00000113201"	"Gm21936"
"91583"	"ENSMUSG00000079031"	"BB287469"
"91584"	"ENSMUSG00000113951"	"Gm2001"
"91585"	"ENSMUSG00000072905"	"Gm2016"
"91586"	"ENSMUSG00000113971"	"Gm2022"
"91587"	"ENSMUSG00000096619"	"Gm2035"
"91588"	"ENSMUSG00000096276"	"Gm2042"
"91598"	"ENSMUSG00000096049"	"Gm2075"
"91599"	"ENSMUSG00000096803"	"Gm6803"
"91600"	"ENSMUSG00000095717"	"Gm2056"
"91601"	"ENSMUSG00000114075"	"Gm16368"
"91602"	"ENSMUSG00000066027"	"Gm10436"
"91609"	"ENSMUSG00000095799"	"Gm8332"
"91610"	"ENSMUSG00000079029"	"Gm5662"
"91611"	"ENSMUSG00000093847"	"Gm5039"
"91613"	"ENSMUSG00000021044"	"Adck1"
"91618"	"ENSMUSG00000113434"	"3200001D21Rik"
"91619"	"ENSMUSG00000113087"	"4930473H19Rik"
"91621"	"ENSMUSG00000113538"	"Gm48665"
"91622"	"ENSMUSG00000114001"	"Gm48664"
"91623"	"ENSMUSG00000113997"	"1700040E09Rik"
"91624"	"ENSMUSG00000066392"	"Nrxn3"
"91637"	"ENSMUSG00000113884"	"Gm2270"
"91638"	"ENSMUSG00000113539"	"Gm47684"
"91639"	"ENSMUSG00000113001"	"Gm40538"
"91640"	"ENSMUSG00000007682"	"Dio2"
"91641"	"ENSMUSG00000097071"	"4930544I03Rik"
"91643"	"ENSMUSG00000113747"	"1700105G05Rik"
"91644"	"ENSMUSG00000061533"	"Cep128"
"91657"	"ENSMUSG00000085004"	"5430427M07Rik"
"91659"	"ENSMUSG00000020963"	"Tshr"
"91664"	"ENSMUSG00000020962"	"Gtf2a1"
"91667"	"ENSMUSG00000113943"	"Gm47804"
"91668"	"ENSMUSG00000020961"	"Ston2"
"91675"	"ENSMUSG00000086689"	"Gm16876"
"91676"	"ENSMUSG00000020964"	"Sel1l"
"91686"	"ENSMUSG00000113236"	"Gm40548"
"91687"	"ENSMUSG00000113164"	"4930559C10Rik"
"91688"	"ENSMUSG00000047414"	"Flrt2"
"91690"	"ENSMUSG00000112040"	"Gm47396"
"91691"	"ENSMUSG00000112635"	"Gm47397"
"91692"	"ENSMUSG00000112598"	"Gm40552"
"91693"	"ENSMUSG00000112524"	"Gm35274"
"91694"	"ENSMUSG00000111885"	"Gm35326"
"91695"	"ENSMUSG00000112812"	"Gm47415"
"91697"	"ENSMUSG00000021003"	"Galc"
"91704"	"ENSMUSG00000112860"	"Gm47439"
"91705"	"ENSMUSG00000021886"	"Gpr65"
"91706"	"ENSMUSG00000112510"	"Gm47566"
"91707"	"ENSMUSG00000033854"	"Kcnk10"
"91711"	"ENSMUSG00000113613"	"Gm40893"
"91712"	"ENSMUSG00000021007"	"Spata7"
"91721"	"ENSMUSG00000021009"	"Ptpn21"
"91728"	"ENSMUSG00000021012"	"Zc3h14"
"91741"	"ENSMUSG00000051166"	"Eml5"
"91751"	"ENSMUSG00000021013"	"Ttc8"
"91760"	"ENSMUSG00000114021"	"Gm47109"
"91763"	"ENSMUSG00000114089"	"Gm47116"
"91764"	"ENSMUSG00000113210"	"4930474N09Rik"
"91765"	"ENSMUSG00000033713"	"Foxn3"
"91779"	"ENSMUSG00000033731"	"3300002A11Rik"
"91781"	"ENSMUSG00000113138"	"Gm47177"
"91782"	"ENSMUSG00000100211"	"1700064M15Rik"
"91783"	"ENSMUSG00000113136"	"Gm19951"
"91784"	"ENSMUSG00000021176"	"Efcab11"
"91791"	"ENSMUSG00000113147"	"Gm47207"
"91792"	"ENSMUSG00000021177"	"Tdp1"
"91801"	"ENSMUSG00000045404"	"Kcnk13"
"91805"	"ENSMUSG00000113268"	"4930477G07Rik"
"91807"	"ENSMUSG00000021178"	"Psmc1"
"91811"	"ENSMUSG00000021179"	"Nrde2"
"91814"	"ENSMUSG00000001175"	"Calm1"
"91818"	"ENSMUSG00000096947"	"Gm26723"
"91819"	"ENSMUSG00000113362"	"Gm40557"
"91821"	"ENSMUSG00000033530"	"Ttc7b"
"91831"	"ENSMUSG00000113895"	"Gm48383"
"91834"	"ENSMUSG00000021180"	"Rps6ka5"
"91843"	"ENSMUSG00000021185"	"Dglucy"
"91852"	"ENSMUSG00000047415"	"Gpr68"
"91859"	"ENSMUSG00000021182"	"Ccdc88c"
"91866"	"ENSMUSG00000097160"	"A630072L19Rik"
"91868"	"ENSMUSG00000113634"	"Gm36756"
"91872"	"ENSMUSG00000114113"	"Gm47639"
"91873"	"ENSMUSG00000041846"	"Ppp4r3a"
"91881"	"ENSMUSG00000097121"	"D130020L05Rik"
"91886"	"ENSMUSG00000047014"	"Catsperb"
"91891"	"ENSMUSG00000021187"	"Tc2n"
"91895"	"ENSMUSG00000021186"	"Fbln5"
"91898"	"ENSMUSG00000021188"	"Trip11"
"91904"	"ENSMUSG00000021189"	"Atxn3"
"91909"	"ENSMUSG00000041781"	"Cpsf2"
"91910"	"ENSMUSG00000090050"	"Gm16339"
"91911"	"ENSMUSG00000041771"	"Slc24a4"
"91914"	"ENSMUSG00000044456"	"Rin3"
"91921"	"ENSMUSG00000021190"	"Lgmn"
"91924"	"ENSMUSG00000113265"	"Gm30198"
"91925"	"ENSMUSG00000021192"	"Golga5"
"91928"	"ENSMUSG00000021194"	"Chga"
"91931"	"ENSMUSG00000057963"	"Itpk1"
"91936"	"ENSMUSG00000095174"	"Gm20069"
"91937"	"ENSMUSG00000098530"	"Gm28051"
"91938"	"ENSMUSG00000100006"	"Gm21971"
"91939"	"ENSMUSG00000041716"	"Gm20604"
"91940"	"ENSMUSG00000096458"	"Moap1"
"91942"	"ENSMUSG00000046675"	"Tmem251"
"91943"	"ENSMUSG00000091931"	"Gon7"
"91945"	"ENSMUSG00000041712"	"Ubr7"
"91946"	"ENSMUSG00000041702"	"Btbd7"
"91952"	"ENSMUSG00000113907"	"Gm47167"
"91953"	"ENSMUSG00000043319"	"Cox8c"
"91954"	"ENSMUSG00000021198"	"Unc79"
"91963"	"ENSMUSG00000041669"	"Prima1"
"91968"	"ENSMUSG00000096753"	"Fam181a"
"91971"	"ENSMUSG00000100789"	"Gm29508"
"91973"	"ENSMUSG00000021200"	"Asb2"
"91977"	"ENSMUSG00000090185"	"Gm15523"
"91978"	"ENSMUSG00000021203"	"Otub2"
"91983"	"ENSMUSG00000055271"	"9330161L09Rik"
"91984"	"ENSMUSG00000041645"	"Ddx24"
"91993"	"ENSMUSG00000064215"	"Ifi27"
"92002"	"ENSMUSG00000079017"	"Ifi27l2a"
"92003"	"ENSMUSG00000021208"	"Ifi27l2b"
"92004"	"ENSMUSG00000113383"	"Gm47267"
"92005"	"ENSMUSG00000021209"	"Ppp4r4"
"92010"	"ENSMUSG00000061947"	"Serpina10"
"92012"	"ENSMUSG00000060807"	"Serpina6"
"92014"	"ENSMUSG00000071179"	"Serpina16"
"92016"	"ENSMUSG00000021081"	"Serpina1f"
"92019"	"ENSMUSG00000071178"	"Serpina1b"
"92023"	"ENSMUSG00000071177"	"Serpina1d"
"92024"	"ENSMUSG00000066366"	"Serpina1a"
"92027"	"ENSMUSG00000079015"	"Serpina1c"
"92028"	"ENSMUSG00000086432"	"B430119L08Rik"
"92029"	"ENSMUSG00000072849"	"Serpina1e"
"92031"	"ENSMUSG00000063232"	"Serpina11"
"92036"	"ENSMUSG00000058260"	"Serpina9"
"92038"	"ENSMUSG00000041567"	"Serpina12"
"92039"	"ENSMUSG00000041550"	"Serpina5"
"92040"	"ENSMUSG00000041536"	"Serpina3a"
"92043"	"ENSMUSG00000066364"	"Serpina3b"
"92044"	"ENSMUSG00000066361"	"Serpina3c"
"92045"	"ENSMUSG00000066363"	"Serpina3f"
"92048"	"ENSMUSG00000041481"	"Serpina3g"
"92052"	"ENSMUSG00000079014"	"Serpina3i"
"92054"	"ENSMUSG00000079013"	"Serpina3j"
"92055"	"ENSMUSG00000058207"	"Serpina3k"
"92056"	"ENSMUSG00000079012"	"Serpina3m"
"92058"	"ENSMUSG00000021091"	"Serpina3n"
"92059"	"ENSMUSG00000021095"	"Gsc"
"92060"	"ENSMUSG00000112954"	"AC122556.1"
"92062"	"ENSMUSG00000041415"	"Dicer1"
"92068"	"ENSMUSG00000021097"	"Clmn"
"92075"	"ENSMUSG00000021101"	"4930408O17Rik"
"92077"	"ENSMUSG00000100975"	"Gm28875"
"92078"	"ENSMUSG00000054150"	"Syne3"
"92081"	"ENSMUSG00000113995"	"Gm47648"
"92082"	"ENSMUSG00000113722"	"Snhg10"
"92084"	"ENSMUSG00000021102"	"Glrx5"
"92087"	"ENSMUSG00000060863"	"Tcl1b2"
"92090"	"ENSMUSG00000066359"	"Tcl1b1"
"92092"	"ENSMUSG00000000701"	"Tcl1b5"
"92093"	"ENSMUSG00000068940"	"Tcl1b3"
"92094"	"ENSMUSG00000079007"	"Tcl1b4"
"92096"	"ENSMUSG00000041359"	"Tcl1"
"92102"	"ENSMUSG00000097929"	"Tunar"
"92105"	"ENSMUSG00000113314"	"Gm2721"
"92107"	"ENSMUSG00000114181"	"Gm46376"
"92108"	"ENSMUSG00000094910"	"D430019H16Rik"
"92109"	"ENSMUSG00000113535"	"AU015791"
"92110"	"ENSMUSG00000113479"	"Gm47796"
"92111"	"ENSMUSG00000021070"	"Bdkrb2"
"92112"	"ENSMUSG00000041347"	"Bdkrb1"
"92115"	"ENSMUSG00000041341"	"Atg2b"
"92120"	"ENSMUSG00000044715"	"Gskip"
"92123"	"ENSMUSG00000041323"	"Ak7"
"92126"	"ENSMUSG00000021111"	"Papola"
"92146"	"ENSMUSG00000113537"	"Gm48807"
"92147"	"ENSMUSG00000113835"	"Gm19554"
"92148"	"ENSMUSG00000021115"	"Vrk1"
"92154"	"ENSMUSG00000113427"	"AC163040.1"
"92155"	"ENSMUSG00000113390"	"Gm32635"
"92156"	"ENSMUSG00000114149"	"Gm47646"
"92157"	"ENSMUSG00000091280"	"Gm17032"
"92158"	"ENSMUSG00000092066"	"1700121N20Rik"
"92159"	"ENSMUSG00000091583"	"Gm17033"
"92160"	"ENSMUSG00000085820"	"4933406K04Rik"
"92164"	"ENSMUSG00000085801"	"1700013N06Rik"
"92165"	"ENSMUSG00000086319"	"Gm16087"
"92166"	"ENSMUSG00000085120"	"Gm16086"
"92167"	"ENSMUSG00000086037"	"Gm16085"
"92168"	"ENSMUSG00000086060"	"Gm16084"
"92169"	"ENSMUSG00000084871"	"Gm2800"
"92170"	"ENSMUSG00000113415"	"Gm3234"
"92172"	"ENSMUSG00000060375"	"3110018I06Rik"
"92173"	"ENSMUSG00000085641"	"4930465M20Rik"
"92175"	"ENSMUSG00000086975"	"Gm15208"
"92176"	"ENSMUSG00000048251"	"Bcl11b"
"92179"	"ENSMUSG00000056770"	"Setd3"
"92187"	"ENSMUSG00000021258"	"Ccnk"
"92190"	"ENSMUSG00000084883"	"Ccdc85c"
"92192"	"ENSMUSG00000021260"	"Hhipl1"
"92194"	"ENSMUSG00000097847"	"4930478K11Rik"
"92195"	"ENSMUSG00000021259"	"Cyp46a1"
"92199"	"ENSMUSG00000058070"	"Eml1"
"92207"	"ENSMUSG00000097788"	"Gm16596"
"92210"	"ENSMUSG00000021262"	"Evl"
"92217"	"ENSMUSG00000021263"	"Degs2"
"92220"	"ENSMUSG00000113396"	"Gm33467"
"92221"	"ENSMUSG00000112971"	"Gm33682"
"92222"	"ENSMUSG00000021264"	"Yy1"
"92224"	"ENSMUSG00000021265"	"Slc25a29"
"92227"	"ENSMUSG00000048856"	"Slc25a47"
"92232"	"ENSMUSG00000021266"	"Wars"
"92239"	"ENSMUSG00000040877"	"Wdr25"
"92246"	"ENSMUSG00000040867"	"Begain"
"92250"	"ENSMUSG00000040856"	"Dlk1"
"92260"	"ENSMUSG00000112977"	"Gm34081"
"92261"	"ENSMUSG00000021268"	"Meg3"
"92272"	"ENSMUSG00000097698"	"Gm26906"
"92273"	"ENSMUSG00000085925"	"Rtl1"
"92274"	"ENSMUSG00000098061"	"Gm26945"
"92275"	"ENSMUSG00000098202"	"B830012L14Rik"
"92276"	"ENSMUSG00000097391"	"Mirg"
"92288"	"ENSMUSG00000112940"	"4930511J24Rik"
"92289"	"ENSMUSG00000113063"	"Gm34667"
"92290"	"ENSMUSG00000113868"	"Gm34719"
"92291"	"ENSMUSG00000113331"	"3110009F21Rik"
"92292"	"ENSMUSG00000113733"	"Gm34785"
"92293"	"ENSMUSG00000113193"	"Gm40576"
"92294"	"ENSMUSG00000075707"	"Dio3"
"92296"	"ENSMUSG00000017843"	"Ppp2r5c"
"92303"	"ENSMUSG00000113361"	"AC152827.1"
"92304"	"ENSMUSG00000113702"	"Gm35558"
"92306"	"ENSMUSG00000018707"	"Dync1h1"
"92314"	"ENSMUSG00000090327"	"Gm17111"
"92315"	"ENSMUSG00000056508"	"1700001K19Rik"
"92317"	"ENSMUSG00000021270"	"Hsp90aa1"
"92325"	"ENSMUSG00000037957"	"Wdr20"
"92332"	"ENSMUSG00000056458"	"Mok"
"92336"	"ENSMUSG00000097832"	"Gm26912"
"92337"	"ENSMUSG00000021271"	"Zfp839"
"92340"	"ENSMUSG00000021276"	"Cinp"
"92352"	"ENSMUSG00000021275"	"Tecpr2"
"92357"	"ENSMUSG00000037904"	"Ankrd9"
"92364"	"ENSMUSG00000113056"	"6030440G07Rik"
"92365"	"ENSMUSG00000037896"	"Rcor1"
"92367"	"ENSMUSG00000083193"	"4930595D18Rik"
"92368"	"ENSMUSG00000021277"	"Traf3"
"92373"	"ENSMUSG00000021278"	"Amn"
"92376"	"ENSMUSG00000097381"	"A230087F16Rik"
"92378"	"ENSMUSG00000021279"	"Cdc42bpb"
"92385"	"ENSMUSG00000087075"	"Lbhd2"
"92386"	"ENSMUSG00000021280"	"Exoc3l4"
"92398"	"ENSMUSG00000097081"	"Gm10425"
"92399"	"ENSMUSG00000021281"	"Tnfaip2"
"92410"	"ENSMUSG00000113029"	"Gm40578"
"92412"	"ENSMUSG00000010529"	"Gm266"
"92413"	"ENSMUSG00000021282"	"Eif5"
"92430"	"ENSMUSG00000007411"	"Mark3"
"92442"	"ENSMUSG00000001270"	"Ckb"
"92447"	"ENSMUSG00000060950"	"Trmt61a"
"92451"	"ENSMUSG00000112991"	"Gm36635"
"92452"	"ENSMUSG00000049792"	"Bag5"
"92456"	"ENSMUSG00000037787"	"Apopt1"
"92460"	"ENSMUSG00000090026"	"Gm15996"
"92461"	"ENSMUSG00000021288"	"Klc1"
"92470"	"ENSMUSG00000021287"	"Xrcc3"
"92478"	"ENSMUSG00000021286"	"Zfyve21"
"92485"	"ENSMUSG00000021285"	"Ppp1r13b"
"92489"	"ENSMUSG00000113769"	"5033406O09Rik"
"92493"	"ENSMUSG00000113088"	"Gm36757"
"92494"	"ENSMUSG00000021290"	"2010107E04Rik"
"92499"	"ENSMUSG00000054003"	"Tdrd9"
"92505"	"ENSMUSG00000091402"	"Rd3l"
"92510"	"ENSMUSG00000037686"	"Aspg"
"92518"	"ENSMUSG00000021294"	"Kif26a"
"92520"	"ENSMUSG00000113120"	"E330035G20Rik"
"92522"	"ENSMUSG00000113189"	"B020018J22Rik"
"92523"	"ENSMUSG00000043122"	"A530016L24Rik"
"92525"	"ENSMUSG00000054013"	"Tmem179"
"92527"	"ENSMUSG00000037679"	"Inf2"
"92530"	"ENSMUSG00000011148"	"Adssl1"
"92534"	"ENSMUSG00000064326"	"Siva1"
"92539"	"ENSMUSG00000001729"	"Akt1"
"92548"	"ENSMUSG00000037638"	"Zbtb42"
"92551"	"ENSMUSG00000072825"	"Cep170b"
"92563"	"ENSMUSG00000052160"	"Pld4"
"92568"	"ENSMUSG00000072812"	"Ahnak2"
"92572"	"ENSMUSG00000037594"	"BC022687"
"92574"	"ENSMUSG00000047832"	"Cdca4"
"92577"	"ENSMUSG00000021298"	"Gpr132"
"92579"	"ENSMUSG00000113830"	"1700127F24Rik"
"92581"	"ENSMUSG00000002799"	"Jag2"
"92591"	"ENSMUSG00000002804"	"Nudt14"
"92596"	"ENSMUSG00000097476"	"Gm26583"
"92597"	"ENSMUSG00000011158"	"Brf1"
"92606"	"ENSMUSG00000002803"	"Btbd6"
"92615"	"ENSMUSG00000097100"	"9230104M06Rik"
"92616"	"ENSMUSG00000021143"	"Pacs2"
"92623"	"ENSMUSG00000012211"	"Tex22"
"92627"	"ENSMUSG00000021144"	"Mta1"
"92635"	"ENSMUSG00000006356"	"Crip2"
"92641"	"ENSMUSG00000006360"	"Crip1"
"92647"	"ENSMUSG00000037466"	"Tedc1"
"92653"	"ENSMUSG00000049036"	"Tmem121"
"92654"	"ENSMUSG00000095079"	"Igha"
"92656"	"ENSMUSG00000087642"	"Ighe"
"92658"	"ENSMUSG00000076612"	"Ighg2c"
"92660"	"ENSMUSG00000076613"	"Ighg2b"
"92662"	"ENSMUSG00000102962"	"Gm37944"
"92663"	"ENSMUSG00000076614"	"Ighg1"
"92665"	"ENSMUSG00000076615"	"Ighg3"
"92667"	"ENSMUSG00000104213"	"Ighd"
"92669"	"ENSMUSG00000076617"	"Ighm"
"92671"	"ENSMUSG00000076618"	"Ighj4"
"92672"	"ENSMUSG00000076619"	"Ighj3"
"92673"	"ENSMUSG00000076620"	"Ighj2"
"92675"	"ENSMUSG00000076621"	"Ighj1"
"92676"	"ENSMUSG00000094028"	"Ighd4-1"
"92677"	"ENSMUSG00000094552"	"Ighd3-2"
"92678"	"ENSMUSG00000096420"	"Ighd5-6"
"92680"	"ENSMUSG00000095656"	"Ighd2-8"
"92681"	"ENSMUSG00000094957"	"Ighd5-5"
"92682"	"ENSMUSG00000094057"	"Ighd2-7"
"92683"	"ENSMUSG00000094268"	"Ighd5-8"
"92684"	"ENSMUSG00000096884"	"Ighd5-4"
"92685"	"ENSMUSG00000096250"	"Ighd2-6"
"92686"	"ENSMUSG00000095592"	"Ighd5-7"
"92687"	"ENSMUSG00000093876"	"Ighd5-3"
"92688"	"ENSMUSG00000095897"	"Ighd2-5"
"92689"	"ENSMUSG00000103203"	"Gm37327"
"92690"	"ENSMUSG00000096396"	"Ighd5-2"
"92691"	"ENSMUSG00000095444"	"Ighd2-4"
"92692"	"ENSMUSG00000096568"	"Ighd2-3"
"92693"	"ENSMUSG00000076630"	"Ighd1-1"
"92694"	"ENSMUSG00000051804"	"Adam6b"
"92695"	"ENSMUSG00000093818"	"Ighd3-1"
"92696"	"ENSMUSG00000076632"	"Gm16968"
"92697"	"ENSMUSG00000043945"	"Adam6a"
"92698"	"ENSMUSG00000102901"	"Ighv5-1"
"92699"	"ENSMUSG00000091606"	"Ighv2-1"
"92700"	"ENSMUSG00000076633"	"Ighv5-2"
"92702"	"ENSMUSG00000096464"	"Ighv2-2"
"92703"	"ENSMUSG00000103934"	"Ighv5-3"
"92704"	"ENSMUSG00000095612"	"Ighv5-4"
"92705"	"ENSMUSG00000103111"	"Ighv6-1"
"92706"	"ENSMUSG00000094164"	"Ighv2-3"
"92707"	"ENSMUSG00000102645"	"Ighv5-5"
"92708"	"ENSMUSG00000094951"	"Ighv5-6"
"92709"	"ENSMUSG00000102848"	"Ighv5-7"
"92710"	"ENSMUSG00000095866"	"Ighv2-4"
"92711"	"ENSMUSG00000103262"	"Ighv5-8"
"92713"	"ENSMUSG00000095285"	"Ighv5-9"
"92714"	"ENSMUSG00000104278"	"Ighv5-10"
"92715"	"ENSMUSG00000096498"	"Ighv2-5"
"92717"	"ENSMUSG00000103185"	"Ighv5-11"
"92718"	"ENSMUSG00000095429"	"Ighv5-12"
"92719"	"ENSMUSG00000096670"	"Ighv2-6"
"92720"	"ENSMUSG00000103240"	"Gm37976"
"92721"	"ENSMUSG00000103860"	"Gm37418"
"92722"	"ENSMUSG00000095210"	"Ighv5-9-1"
"92724"	"ENSMUSG00000103446"	"Gm38203"
"92725"	"ENSMUSG00000103033"	"Ighv5-12-4"
"92726"	"ENSMUSG00000103604"	"Gm38205"
"92727"	"ENSMUSG00000095565"	"Ighv2-9-1"
"92728"	"ENSMUSG00000102910"	"Gm37722"
"92729"	"ENSMUSG00000103184"	"Ighv5-13"
"92730"	"ENSMUSG00000076646"	"Ighv2-6-8"
"92732"	"ENSMUSG00000104355"	"Gm7003"
"92733"	"ENSMUSG00000096824"	"Ighv2-7"
"92734"	"ENSMUSG00000094134"	"Ighv5-15"
"92736"	"ENSMUSG00000094194"	"Ighv5-16"
"92738"	"ENSMUSG00000095571"	"Ighv5-17"
"92739"	"ENSMUSG00000103893"	"Ighv5-18"
"92740"	"ENSMUSG00000102878"	"Ighv2-8"
"92741"	"ENSMUSG00000096638"	"Ighv2-9"
"92742"	"ENSMUSG00000104319"	"Ighv5-19"
"92743"	"ENSMUSG00000076665"	"Ighv7-1"
"92744"	"ENSMUSG00000076653"	"Ighv7-2"
"92746"	"ENSMUSG00000094509"	"Ighv14-1"
"92747"	"ENSMUSG00000076655"	"Ighv4-1"
"92748"	"ENSMUSG00000093838"	"Ighv3-1"
"92749"	"ENSMUSG00000104393"	"Gm37961"
"92750"	"ENSMUSG00000094533"	"Ighv11-1"
"92751"	"ENSMUSG00000095583"	"Ighv14-2"
"92752"	"ENSMUSG00000103271"	"Ighv4-2"
"92753"	"ENSMUSG00000103297"	"Ighv3-2"
"92754"	"ENSMUSG00000096108"	"Ighv11-2"
"92755"	"ENSMUSG00000095642"	"Ighv14-3"
"92756"	"ENSMUSG00000076661"	"Ighv16-1"
"92758"	"ENSMUSG00000104129"	"Ighv6-2"
"92759"	"ENSMUSG00000096805"	"Ighv9-1"
"92761"	"ENSMUSG00000103918"	"Ighv12-1"
"92762"	"ENSMUSG00000094102"	"Ighv9-2"
"92763"	"ENSMUSG00000102515"	"Ighv12-2"
"92764"	"ENSMUSG00000096459"	"Ighv9-3"
"92765"	"ENSMUSG00000076652"	"Ighv7-3"
"92766"	"ENSMUSG00000103121"	"Ighv15-1"
"92767"	"ENSMUSG00000076666"	"Ighv14-4"
"92769"	"ENSMUSG00000094029"	"Ighv3-3"
"92771"	"ENSMUSG00000076668"	"Ighv7-4"
"92773"	"ENSMUSG00000103939"	"Ighv3-4"
"92774"	"ENSMUSG00000076670"	"Ighv3-5"
"92776"	"ENSMUSG00000102497"	"Ighv13-1"
"92777"	"ENSMUSG00000076672"	"Ighv3-6"
"92779"	"ENSMUSG00000094322"	"Ighv9-4"
"92781"	"ENSMUSG00000102601"	"Ighv3-7"
"92782"	"ENSMUSG00000103989"	"Ighv5-21"
"92783"	"ENSMUSG00000076674"	"Ighv3-8"
"92784"	"ENSMUSG00000104115"	"Ighv8-1"
"92785"	"ENSMUSG00000103340"	"Ighv1-1"
"92786"	"ENSMUSG00000076671"	"Ighv13-2"
"92788"	"ENSMUSG00000076676"	"Ighv12-3"
"92789"	"ENSMUSG00000076677"	"Ighv6-3"
"92790"	"ENSMUSG00000094174"	"Ighv6-4"
"92792"	"ENSMUSG00000096407"	"Ighv6-5"
"92794"	"ENSMUSG00000076680"	"Ighv6-6"
"92795"	"ENSMUSG00000087582"	"Ighv6-7"
"92796"	"ENSMUSG00000102301"	"Ighv8-2"
"92797"	"ENSMUSG00000102524"	"Ighv1-2"
"92798"	"ENSMUSG00000095981"	"Ighv10-1"
"92799"	"ENSMUSG00000102641"	"Ighv1-3"
"92800"	"ENSMUSG00000095442"	"Ighv1-4"
"92801"	"ENSMUSG00000103875"	"Ighv10-2"
"92802"	"ENSMUSG00000096499"	"Ighv1-5"
