ID	Synonym	Pref Name	Obsoleted By	Obselete	Comment	Label	Definition	Exact Synonym
http://purl.obolibrary.org/obo/PCL_0000161	Inh L5-6 SST BEAN1	ADAMTSL1-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015053	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ADAMTSL1-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses ADAMTSL1, and SEMA5A, and THSD7B, and TRHDE mRNAs	pCL161
http://purl.obolibrary.org/obo/PCL_0000162	Inh L5-6 SST C4orf26	SPON1-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015055	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SPON1-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses ADAMTS20, and PENK, and SPON1 mRNAs	pCL162
http://purl.obolibrary.org/obo/PCL_0000163	Inh L5-6 SST DNAJC14	HGF-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015054	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete HGF-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses HGF, and ITGA1, and STON2 mRNAs	pCL163
http://purl.obolibrary.org/obo/PCL_0000164	Inh L5-6 SST FBN2	HCRTR2-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015056	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete HCRTR2-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses HCRTR2, and KLHL1 mRNAs	pCL164
http://purl.obolibrary.org/obo/PCL_0000165	Inh L5-6 SST ISX	COL19A1-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015043	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete COL19A1-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses COL19A1, and TRPM3 mRNAs	pCL165
http://purl.obolibrary.org/obo/PCL_0000166	Inh L5-6 SST KLHL1	KLHL14-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015057	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete KLHL14-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses KLHL14, and NDST4, and SLC17A8 mRNAs	pCL166
http://purl.obolibrary.org/obo/PCL_0000167	Inh L5-6 SST PAWR	EPB41L4A-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015048	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete EPB41L4A-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses EPB41L4A, and NDST4, and TRHDE mRNAs	pCL167
http://purl.obolibrary.org/obo/PCL_0000168	Inh L5-6 SST PIK3CD	NDST4-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015049	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NDST4-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses EPB41L4A, and NDST4, and TRHDE mRNAs	pCL168
http://purl.obolibrary.org/obo/PCL_0000169	Inh L6 SST TH	TH-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015058	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete TH-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST-expressing human primary motor cortex GABAergic interneuron that selectively expresses LOC100128108, and TH mRNAs	pCL169
http://purl.obolibrary.org/obo/PCL_0000170	Inh L1-6 SST NPY	NPY-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015040	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NPY-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a SST CHODL-expressing human primary motor cortex GABAergic interneuron that selectively expresses NPY mRNAs	pCL170
http://purl.obolibrary.org/obo/PCL_0000171	Inh L1 VIP KLHDC8B	ITGBL1-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015027	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ITGBL1-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses ITGBL1, and SLITRK4 mRNAs	pCL171
http://purl.obolibrary.org/obo/PCL_0000172	Inh L1-2 VIP EXPH5	SCTR-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015020	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SCTR-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses SCTR, and ST18 mRNAs	pCL172
http://purl.obolibrary.org/obo/PCL_0000173	Inh L1-2 VIP PTGER3	PARD3B-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015022	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete PARD3B-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses KCNH8, and PARD3B, and SYT10 mRNAs	pCL173
http://purl.obolibrary.org/obo/PCL_0000174	Inh L1-2 VIP SCML4	ABI3BP-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015023	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ABI3BP-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses ABI3BP, and KCNH8, and LOC100506497 mRNAs	pCL174
http://purl.obolibrary.org/obo/PCL_0000175	Inh L1-3 VIP CBLN1	HTR2C-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015019	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete HTR2C-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses HTR2C, and LOC284825, and TAC3 mRNAs	pCL175
http://purl.obolibrary.org/obo/PCL_0000176	Inh L1-3 VIP CHRNA2	EYA4-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015025	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete EYA4-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses EYA4, and LOC105373642, and PPP1R1C mRNAs	pCL176
http://purl.obolibrary.org/obo/PCL_0000177	Inh L1-3 VIP FNDC1	KCNH8-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015024	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete KCNH8-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses KCNH8, and LOC101927286, and LOC101928842 mRNAs	pCL177
http://purl.obolibrary.org/obo/PCL_0000178	Inh L1-3 VIP HSPB6	CCNG2-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015021	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CCNG2-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses CCNG2, and IGFBP5 mRNAs	pCL178
http://purl.obolibrary.org/obo/PCL_0000179	Inh L1-5 VIP CD27-AS1	ANKFN1-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015032	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ANKFN1-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses ANKFN1, and EGFEM1P, and IQGAP2 mRNAs	pCL179
http://purl.obolibrary.org/obo/PCL_0000180	Inh L1-5 VIP LINC01013	DACH2-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015037	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete DACH2-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses DACH2, and SRGAP1, and THSD7B mRNAs	pCL180
http://purl.obolibrary.org/obo/PCL_0000181	Inh L1-5 VIP PHLDB3	EGF-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015036	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete EGF-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses EGF, and THSD7B mRNAs	pCL181
http://purl.obolibrary.org/obo/PCL_0000182	Inh L1-5 VIP SMOC1	ANGPT1-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015029	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ANGPT1-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses ANGPT1, and SMOC1, and VIP mRNAs	pCL182
http://purl.obolibrary.org/obo/PCL_0000183	Inh L2 VIP SLC6A16	KCNT2-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015026	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete KCNT2-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses KCNT2, and LOC105370456 mRNAs	pCL183
http://purl.obolibrary.org/obo/PCL_0000184	Inh L2-5 VIP BSPRY	PDE3A-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015033	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete PDE3A-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses LOC101927078, and PDE3A, and ST18 mRNAs	pCL184
http://purl.obolibrary.org/obo/PCL_0000185	Inh L2-5 VIP SOX11	THSD7B-expressing human primary motor cortex GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015034	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete THSD7B-expressing human primary motor cortex GABAergic interneuron	OBSOLETE. is a VIP-expressing human primary motor cortex GABAergic interneuron that selectively expresses ADAMTSL1, and HTR2C, and THSD7B mRNAs	pCL185
